C_4685278587127279,1,笑看过往曲折，现依旧热血赤诚！听福克斯的专辑，耳朵就是享受！#说唱# #流行音乐风向榜# 
C_4685278621732275,2,请告诉uzi我在CBD潘多拉网吧我的cn在等他。@不知名最美狗nanny
C_4685278625924304,2,啥意思啊
C_4685278674944809,0,[苦涩]2021年了，原来还有人和我一样躺在坑里出不来
C_4685278760144989,2,live是啥 怎么看
C_4685278826728127,2,不穿衣服
C_4685278989779516,1,大家好，这是我可爱的老婆，让大家见笑了！
C_4685279031463558,2,龙队这是离不开大蟒呀
C_4685279074715272,1,拉拉你好棒
C_4685279090447408,1,好爱你
C_4685279178265657,2,这样穿可以吗 评论配图
C_4685279183504348,2,啊啊啊啊啊啊所以出动去哪？胡胡 评论配图
C_4685279291512519,2,勿忘国耻
C_4685279896014155,2,被这个签惊到了
C_4685279962858423,2,不穿衣服
C_4685285130767730,1,姐姐好美美杀我
C_4685285205476966,1,期待宝贝的新歌《神预言》
C_4685285306664650,1,开饭啦宝贝
C_4685285684419511,1,太棒了！
C_4685286057707540,0,？
C_4685286116687908,2,我是铁粉了吗
C_4685286120097040,1,真好看
C_4685286774411941,1,爱了
C_4685286866686295,2,什么时候来广东
C_4685286892374560,1,生日快乐
C_4685286988841703,2,胡胡现在在深圳啊
C_4685286996444762,0,小胖的腿比你的腿粗两圈，哈哈哈哈哈哈哈哈。
C_4685287361351232,2,难道只有我一个人觉得他女装比男装好看吗
C_4685288234290681,1,美美美啊
C_4685288314769083,0,离黄晓明远点吧求求了
C_4685288355400742,1,致敬
C_4685288435093584,2,咪咪
C_4685288754909500,2,终于怕冷了
C_4685288851636646,1,嗷！宝贝女鹅！！！！我好喜欢阿崔啊啊啊啊啊啊啊啊啊啊
C_4685288967766080,1,徐嘉余牛逼！！！
C_4685289072625960,1,姐姐的妆容好漂亮啊
C_4685289082329231,1,真的是让人羡慕的颜值啊
C_4685289320088213,1,太可了
C_4685289366752404,1,真的是绝了了，好美了啊
C_4685289437792940,2,么么么么
C_4685289543698990,2,想听冯师傅唱歌🎤🎤🎤🎤🎤 评论配图
C_4685289605826945,2,hello，树哥
C_4685289638859204,1,好美噢！！！阿油瞬间就不配了！哈哈哈哈哈哈哈哈哈哈哈哈哈哈
C_4685289811608789,1,要是你唱的我肯定更喜欢
C_4685289866134289,2,哪里买
C_4685290016871389,1,九月三十日见！期待宁理老师！
C_4685290083453553,1,哇哦很不错啊啊
C_4685290272983920,1,李诞，希望明天我复试成功
C_4685290424244205,1,哈哈哈好喜欢啊
C_4685290440229481,1,爱你爱你
C_4685290502882447,1,真的很不错啊啊
C_4685290947477944,1,好可爱，你的评论
C_4685291208053702,2,是小宝宝呢
C_4685291430873597,1,好帅好帅
C_4685291799710223,2,已加入[赢牛奶]
C_4685292324520371,1,为啥美到脚趾都这么好看呢
C_4687241353368006,1,啊啊啊，可以看见小熊啦！开心
C_4687241597684325,1,胡天渝好帅，好想放我结婚照里！
C_4687241686028940,1,快乐家族欢迎丁程鑫！
C_4687241882373301,1,可以宁波巡演吗 我等你
C_4687241898887060,2,b站好多动态哦
C_4687241912520659,2,棒
C_4687242008200803,0,敲 铁粉标志是不是没有了
C_4687242021569344,1,对哇好漂亮的衣服！
C_4687242155525007,2,到底是啥图
C_4687242172564421,1,好耶
C_4687242184098205,0,无语死了，我看谁看哈哈
C_4687242268512284,2,什么时候到成都啊
C_4687242272704964,0,斗罗真乱了
C_4687242557394867,1,你们会越来越好 越来越来越。
C_4687242729622368,1,白发也太美了吧！！
C_4687242750331503,1,吃披萨吃冰淇淋头顶鸭鸭小鸡仔还有一个拿着网球拍的太可爱辽
C_4687242864625855,2,🌹
C_4687243334388589,2,555我明天去看 
C_4687243605709072,1,老师好帅的！
C_4687243819614695,1,好可爱！
C_4687243853173811,2,图挂了？
C_4687243879383627,1,越来越man了
C_4687244050825947,2,冲
C_4687244239046208,2,小精灵为什么是boy哥哥的头像
C_4687244474190366,2,我这还要加码礼物！！！在这个视频的【评论】里再抽3个人，送出乐山本地“小豆海棠”和偶遇的“Hopper Cafe”联名做的可爱帆布包！上面写着I love 豆腐脑 and coffee！！浓浓的乐山风味 评论配图
C_4687244567250600,2,冲冲冲
C_4687244688626809,0,气死我了😤一周去好几次五教就是没遇见杨妈
C_4687244831752590,1,老婆快快快来我家等你哦～
C_4687244868718031,1,哈哈哈自豪小胖墩儿还是这么可爱，阿姨的宝儿～
C_4687244948933025,2,姐姐求上衣[开学季][开学季]
C_4687245049074504,1,太喜欢第一张了
C_4687245318293274,0,这个狂犬病蛋白打的怎么这么吓人
C_4687245426296653,1,雷佳音nb我已经说倦了
C_4687245603246639,2,熟悉的小辫儿！ 评论配图
C_4687245715707893,2,hhhhh
C_4687245728547844,1,我家也有！
C_4687245896320067,2,可
C_4687919623703407,2,@啵啵鲨Bbs 看美女
C_4687919710996350,1,一起到更高更远的地方相见吧
C_4687919728561921,2,还是爸妈好
C_4687919816641901,2,1000
C_4687919912061976,2,本来不打算出门，你成功让我起来出去吃饭了
C_4687920470430704,2,断更番了属于是
C_4687920823272437,1,这个真的不错！
C_4687921024074611,2,牛啊牛
C_4687921296445536,2,沙漠 http://t.cn/A6MM7WrL
C_4687921398154239,1,谢谢
C_4687921631988512,1,太适合了
C_4687922026251035,0,知道啦狗勾凶凶
C_4687922471636516,1,我来了宝贝
C_4687922504926607,1,晚好
C_4687922513578602,2,在哪里可以偶遇你呀
C_4687922518034011,1,祝思文的祖国生日快乐快乐
C_4687922677157744,0,建议的很好 下次别建议了
C_4687922739807433,0,前几天和朋友双排被鸽王暴打
C_4687922811635861,2,没有人想拔腿毛吗
C_4687922886871936,2,考研人喝了一口感觉能学到明天早上，谢谢你老番茄
C_4687922890280112,1,美丽佳人
C_4687922890803479,1,狠狠地爱了
C_4687922931960822,2,有ppt做 来吗
C_4687923037864531,1,美丽佳人
C_4687923054905322,0,喝的好 下次不许喝了
C_4687923545113597,2,国军？
C_4687923603310386,0,无畏你打游戏注意发际线哦！千万不要秃了啊[开学季]
C_4687923629002378,1,@lalalalisa_m 点点浪漫的烛光，岁岁生日的幸福！ 查看动图
C_4687923746178460,1,很难不爱了
C_4687923771083536,2,不如晚上早点下播……？感冒要多休息
C_4687924278596272,0,不搞拉拉
C_4687924421722345,1,王叔真帅
C_4687924471529785,1,太好看了
C_4687924564854776,1,氛围可真好
C_4687924634845398,2,请问下这头发哪里来的，这么真？
C_4687924701954405,0,看阿铁发的视频，这人找演员
C_4687924844560424,1,挺好
C_4687925201866578,2,所以今晚不播了是吗
C_4687930477511844,2,青岛走起来
C_4687930490095143,2,正好可以去青岛玩
C_4687930499009347,0,终于可以去青岛看你了吗？什么时候来我们广东啊？青岛离我这边太远了。
C_4687930511067368,2,什么时候来我们广东啊
C_4687930520766915,1,眼睛像是流动着流光的琥珀嘴唇像熟得恰到好处的樱桃闪着明媚的红色，但我实在说不出想在帅哥鼻子上滑滑梯这种话，帅哥的任何部位都是不能被侵犯的，我有何德何能可以欣赏你完美无瑕的脸蛋呢？这已经是一种莫大的荣幸了。
C_4687930533347648,2,青岛离我这边太远了。
C_4687930604129720,1,期待
C_4687930658390721,1,amu很聪明穿了唐装
C_4687930692474745,2,哇哦，那个结婚的小姐姐以前在视频出现过
C_4687930696403043,2,姜杉。
C_4687930700863579,1,期待住了
C_4687930726287336,2,十月了
C_4687930745948581,0,请问为啥找不到啊？是下架了吗？
C_4687930759580932,1,国庆节快乐。
C_4687930771639846,2,叫朋友太亲切 叫网友太疏离 叫知己太过火 不如就叫老公 微微的冷漠 微微的温暖 一根网线 连接 你和我 晚上好 老公 
C_4687930801260235,1,致敬英雄！
C_4687930805191914,0,昨儿刚做的[悲傷]
C_4687930982141722,2,确实
C_4687931023821274,2,老老实实进我的购物车里面去
C_4687931049250709,1,希望未来你一切顺遂，所想所念皆可实现。愿你一直像个孩子，秉持初心，砥砺前行。永远在你身后支持你。
C_4687931153058992,1,😏 😏 😏 😏 😏
C_4687931342848186,1,期待娜娜
C_4687931363036119,2,！！！！可以发视频嘛
C_4687931413368152,1,叶子，好有气质呀
C_4687931560953212,1,这组照片真的很好看
C_4687931895711088,1,期待
C_4687932005027133,1,我还相信奇迹，希望你也是
C_4687932121678769,2,摩多摩多
C_4687932173059471,1,即使最后真的进不去季后赛，那也不能放弃，我们还有很长很长的以后，路还很长，加油！
C_4687932227848916,1,期待期待期待
C_4687932256944526,2,阿福从来都不空手，怎么这么懂得
C_4687932289453887,2,多吃点
C_4687932289715080,0,给不起三百亿 
C_4687932437563796,1,可可爱爱的冠希哥
C_4687932659338728,1,好开心
C_4687932663531935,1,好看的
C_4687932776255992,1,和爸爸妈妈出门就是最幸福小孩
C_4687932819243342,2,姐，同款评论送给自己好吗
C_4687932881896238,1,假期快乐友友们
C_4687932894480647,2,啊！
C_4687932936161549,2,待会看直播呀
C_4687932994359780,1,怎么可以这么厉害！！！！
C_4687933019521979,1,好看！！！
C_4687933091090989,1,祖国繁荣昌盛
C_4687933267772697,2,因为表哥的角色粉上了
C_4687933292415739,1,期待
C_4687933342487477,1,家里的沙发才是最舒服的地方
C_4687933455728829,1,加油加油加油
C_4687933493215324,1,太漂亮了！！！！！！
C_4687933619047739,1,爱上了
C_4687933620356768,2,牛 你是意大利人么 评论配图
C_4687933682748281,0,吃这么好 还卖惨
C_4687933867558850,0,置顶还没更新
C_4687933976614390,2,难道我关注的人都会慢慢认识嘛//@KB呆又呆:搞黄色是吧，图都没了
C_4687934042933346,0,笑死了笑死了
C_4687934164566543,0,月半了
C_4687934256841181,2,今晚看你
C_4687934283055218,2,美女的事你少管
C_4687934319756405,1,真好看宝贝
C_4687934382934732,1,好的宝贝
C_4687934437723690,2,徐必成你多说一个字好吗//@AG一诺ovo:#2021秋冬赛事战令# 
C_4687934517939235,1,爱你❤
C_4687934600512040,1,国庆快乐
C_4687934660281812,2,重点：《身材比她好》
C_4687934823073147,2,来我家掰棒子吧
C_4687934932124037,0,你今天来的吗？~人实在是太多了
C_4687934965418802,1,期待翟子路
C_4687934969876892,1,期待翟子路啊@翟子路
C_4687935024400861,1,来了来了你来了 帅哥昨天百里一枪一枪狙中了我的心
C_4687935037771076,1,小诚你昨天超厉害喔[迷雾剧场][迷雾剧场][迷雾剧场]
C_4687935117462441,1,期待
C_4687935217077932,0,吃药
C_4687935389569551,1,美女贴贴
C_4687935472929724,2,涵涵宝
C_4687935553143462,1,我爱你中国
C_4687935565728909,1,我喜欢冬冬和他的爸爸妈妈！ 徐峥和《鸭先知》yyds！ 春江水暖鸭先知！
C_4687935629169798,1,恭喜
C_4687935670584109,2,11·11品牌有优惠！这里哟！️http://t.cn/A6MMZgl1
C_4687935716988488,2,虎子好嗑
C_4687935805326636,0,上海不来是吧
C_4687935913592620,2,好多好多图好多好多图好多好多图好多好多图好多好多图好多好多图好多好多图咕咕太适合格兰芬多了！
C_4687936102598851,2,好的哥
C_4687936102862964,1,脚皮夫妇又发糖！磕到了
C_4687936203000448,1,好看
C_4687960777687551,1,不错
C_4687960853709009,1,中秋快乐
C_4687961138401495,2,收到
C_4687961336322420,1,你好棒！！
C_4687961788256151,1,买菜义少相信自己，自信即巅峰！！！
C_4687961964941216,1,太太太可爱！！！！下期见
C_4687962379653118,1,盾山不错
C_4687962396953341,1,老婆绝美
C_4687962460131918,1,姐姐是我见过最美的人
C_4687962463797462,1,女神太有气质爱你😘
C_4687962505217394,1,宝太可爱辣！
C_4687963742799774,1,下了几天雨，终于出太阳了，是“冬日的暖阳”，在阳光下看喜爱的书，我也感受到了生命的喜悦
C_4687963923944191,1,我也喜欢，只不过我更喜欢去晴天
C_4687963928397803,2,摆百日宴吗
C_4687964167475886,1,这几天我也感受到了这种喜悦！很幸福很幸福！
C_4687964196045954,0,懂得都懂
C_4687964430402845,2,@fanfantt
C_4687964469462843,1,太喜欢晚晚了，节日快乐呀
C_4687964536049486,0,叶修的比赛真不想猜
C_4687964724790374,1,广东顺德的逢简水乡，欢迎过来吃美食~ http
C_4687964725056158,1,是温暖美丽的光
C_4687964946830258,1,酷酷的彭彭
C_4687965043294906,1,赞！！！！
C_4687965046964447,1,国庆快乐呀！
C_4687965160997253,1,哦耶
C_4687965639674957,2,瘦了？打瘦脸针啦？
C_4687965740338161,1,你有亿点点帅哦～ rap🐷 评论配图
C_4687966103934728,1,我爱美女！！
C_4687966453368895,0,真的是闻不了那个味道
C_4687966641065485,1,昕昕是美的哦
C_4687966821683079,2,哪家的蛋糕呀！！[苦涩]
C_4687966846320801,1,生图也能打哦哈哈哈
C_4695765580254452,1,龙队太可爱了吧啊啊
C_4695765928380778,0,讨厌，以后站在我身边摆拍。
C_4695766122104070,0,眼瞎？他不是被看住了？
C_4695766566437158,0,疫情最近好严重
C_4695766654517683,0,麻了宝子
C_4695767389045183,0,[苦涩][苦涩][苦涩]高三人 你来了广州我都没办法去看啊[苦涩][苦涩][苦涩]
C_4695767745563500,1,漂亮
C_4695767756834943,0,胖成球？
C_4695768167877323,0,你是什么
C_4695771947469259,2,掏可乐呀
C_4695772208038980,2,胡胡不要太辛苦
C_4695772517369976,2,굿 모닝 수현 씨 
C_4695772593655117,1,简直太好看了！！！！！！
C_4695772723154558,2,@坚定的大土豆 我要去
C_4695772945713902,2,快出冬日穿搭
C_4695773490447001,1,爱辽
C_4695773713268891,2,@arrranz @芭特氟莱子 @一勺黑
C_4695774052746557,1,太喜欢你们在一起了
C_4695774308336350,1,太美太仙了
C_4695774455399189,1,水哥！狐主任！双厨狂喜！！
C_4695774463790556,1,几年前看过你一次专访…很欣赏你…祝好
C_4695774653057107,1,小猫我们10.31见哦
C_4695775043653642,2,peace and love//@无穷小亮微博:翁哲老师有种超脱一切的平静
C_4695775253369120,1,大美新疆
C_4695775945427131,0,明明年纪轻轻，但你拖延症越来越严重了
C_4695776100354312,1,加油！！
C_4695776460279587,1,宝加油啊
C_4695776750731678,1,好美
C_4695776862669578,0,输了
C_4695777005538924,1,女明星加油！
C_4695777014451430,0,？？？
C_4695777017857550,1,打calle
C_4695777051936511,2,自己把自己快转了？
C_4695777090472888,1,致敬先烈，传承长征精神！
C_4695777148930528,1,太棒啦辛辛！！！
C_4695777324305586,0,相信个屁，看搬位和打法就知道没了
C_4696546711437951,0,赔个运费险是有多难？？？？？打十个电话也赔不了？？？@乡村教师代言人-马云
C_4696901531992611,2,消费千万条，理性第一条
C_4697026308609458,0,@乡村教师代言人-马云  相互宝 自动开通 自动扣费 盗窃犯 还我血汗钱，求同相互宝的工作人员，一起同归无尽，求马总告知地址，求马总成全！
C_4697026456194592,0,@乡村教师代言人-马云 : 相互宝 自动开通 自动扣费 盗窃犯 还我血汗钱，求同相互宝的工作人员，一起同归无尽，求马总告知地址，求马总成全！
C_4697723532216018,1,考拉海购毕竟是依托阿里巴巴的，所以它们家的东西货真价实。
C_4702601910944129,0,#淘宝大件家具品质差无监管# 大件家具是装修时购买，因晾房会空置半年至一年才发现品质问题。我在淘宝购买的家具漆面不牢固，一碰就掉漆。商家也承认白色产品是有这个问题，却以时间长为由不退货。请私信您也遇到的问题，一起联手明年315维权@淘宝@阿里巴巴 @阿里巴巴公益 @阿里客服@京东 @央视新闻
C_4702704687646616,0,#淘宝大件家具品质差无监管# 大件家具是装修时购买，因晾房会空置半年至一年才发现品质问题。我在淘宝购买的家具漆面不牢固，一碰就掉漆。商家也承认白色产品是有这个问题，却以时间长为由不退货。请私信您也遇到的问题，一起联手明年315维权@淘宝@阿里巴巴 @阿里巴巴公益 @阿里客服@京东 @央视新闻
C_4702704716743769,0,#淘宝大件家具品质差无监管# 大件家具是装修时购买，因晾房会空置半年至一年才发现品质问题。我在淘宝购买的家具漆面不牢固，一碰就掉漆。商家也承认白色产品是有这个问题，却以时间长为由不退货。请私信您也遇到的问题，一起联手明年315维权@淘宝@阿里巴巴 @阿里巴巴公益 @阿里客服@京东 @央视新闻
C_4702704751086124,0,#淘宝大件家具品质差无监管# 大件家具是装修时购买，因晾房会空置半年至一年才发现品质问题。我在淘宝购买的家具漆面不牢固，一碰就掉漆。商家也承认白色产品是有这个问题，却以时间长为由不退货。请私信您也遇到的问题，一起联手明年315维权@淘宝@阿里巴巴 @阿里巴巴公益 @阿里客服@京东 @央视新闻
C_4702872476060120,2,我也是
C_4702872488903937,2,图一适合做壁纸
C_4702872506204794,1,@凹凹凸凹凸凸凹凸凹凹凹 回忆起来点点滴滴 都很美好 以后的一个人的生活 打怪兽我也会更有力量 最近工作遇到了瓶颈 好在周围的人还挺给力 我会努力成长 成为更好的自己
C_4702872522197461,1,曲子真的棒！给贵州的室友听了，开头“啊～”的那几秒真的很贵州！她说一听就想到家乡的转场舞了！词也好，男女声交叠反复不断推进，你中有我却又不完全是我，想呵护照料的心情和不愿扎根凡尘的意愿之间来回拉扯渐生隔阂，最后化作一声“回故乡”的尾音，仿佛一声哀叹。
C_4702872593237109,2,考研政治是在考立场
C_4702872614994431,2,误封！！！误封！！！误封！！！！ 我不想再说了！
C_4702872661395526,1,立马回家就学哈哈哈
C_4702872706484886,2,旭哥越来越顶了
C_4702872761008602,2,直接拉满
C_4702872833623141,2,还有一点小想法，就是朵儿的那句“灯火太凉不是我安身地方”的“凉”是否改为“烫”更为合适？在陈朵眼里，这世界就像那个冰淇淋一样，确实滋味丰富，可惜她终究是特殊的，她应付不了。如同在常人眼里温暖的灯火，反而会灼伤她。且“烫”也押ang的韵不会突兀。 总之非常感谢老师们的创作！一本满足了！
C_4702872862721558,0,能把误封的问题解决一下么？客服也跟机器人一样，太敷衍了吧，就是凑数的！
C_4702872899946702,2,咕咕咕？？
C_4703030177698202,2,阿里巴巴大于法
C_4703926098068294,2,蚂蚁集团和阿里巴巴是两家公司
C_4703936109609167,2,@阿里巴巴 @天猫超市
C_4704520455589809,0,国家罚@阿里巴巴 182.2亿太少了，能不能关闭这个作恶多端的平台？天猫勾结苏泊尔官方旗舰店好评返现、保价不退差价、销售欺诈！投诉举报15天推诿不处理，还将款拨给了卖家，缺少的两个配件至今不肯寄，还骗我先删帖子再退一赔三，我答应赔偿后一个小时之内删，苏泊尔就没下文了，原来是想耍我，太恶臭
C_4704520620215493,0,国家罚@阿里巴巴 182.2亿太少了，能不能关闭这个作恶多端的平台？天猫勾结苏泊尔官方旗舰店好评返现、保价不退差价、销售欺诈！投诉举报15天推诿不处理，还将款拨给了卖家，缺少的两个配件至今不肯寄，还骗我先删帖子再退一赔三，我答应赔偿后一个小时之内删，苏泊尔就没下文了，原来是想耍我，太恶臭
C_4704520838316474,0,国家罚@阿里巴巴 182.2亿太少了，能不能关闭这个作恶多端的平台？天猫勾结苏泊尔官方旗舰店好评返现、保价不退差价、销售欺诈！投诉举报15天推诿不处理，还将款拨给了卖家，缺少的两个配件至今不肯寄，还骗我先删帖子再退一赔三，我答应赔偿后一个小时之内删，苏泊尔就没下文了，原来是想耍我，太恶臭
C_4704520905164016,0,国家罚@阿里巴巴 182.2亿太少了，能不能关闭这个作恶多端的平台？天猫勾结苏泊尔官方旗舰店好评返现、保价不退差价、销售欺诈！投诉举报15天推诿不处理，还将款拨给了卖家，缺少的两个配件至今不肯寄，还骗我先删帖子再退一赔三，我答应赔偿后一个小时之内删，苏泊尔就没下文了，原来是想耍我，太恶臭
C_4704521014214836,0,国家罚@阿里巴巴 182.2亿太少了，能不能关闭这个作恶多端的平台？天猫勾结苏泊尔官方旗舰店好评返现、保价不退差价、销售欺诈！投诉举报15天推诿不处理，还将款拨给了卖家，缺少的两个配件至今不肯寄，还骗我先删帖子再退一赔三，我答应赔偿后一个小时之内删，苏泊尔就没下文了，原来是想耍我，太恶臭
C_4704575301618424,2,@这场雨不打伞会比较浪漫 延期
C_4704595442140178,2,那你这就刻板印象了，今年kt队伍指定大爹，离开chovy这一年进步神速
C_4704601976082227,2,@烦死了真的不想学
C_4704604937782652,0,国家罚@阿里巴巴 182.2亿太少了，能不能关闭这个作恶多端的平台？苏泊尔官方旗舰店好评返现、保价不退差价、销售欺诈！投诉举报15天推诿不处理，@天猫 还将款拨给了卖家，缺少的两个配件至今不肯寄！苏泊尔骗我先删帖子再退一赔三，我要求赔偿后1小时之内删，苏泊尔就没下文了，原来是想耍我，太恶臭！
C_4704605437166047,0,国家罚@阿里巴巴 182.2亿太少了，能不能关闭这个作恶多端的平台？苏泊尔官方旗舰店好评返现、保价不退差价、销售欺诈！投诉举报15天推诿不处理，@天猫 还将款拨给了卖家，缺少的两个配件至今不肯寄！苏泊尔骗我先删帖子再退一赔三，我要求赔偿后1小时之内删，苏泊尔就没下文了，原来是想耍我，太恶臭
C_4704615101107617,0,国家罚@阿里巴巴 182.2亿太少了，能不能关闭这个作恶多端的平台？@苏泊尔官方旗舰店 好评返现、保价不退差价、销售欺诈！投诉举报15天推诿不处理，@天猫 还将款拨给了卖家，缺少的两个配件至今不肯寄！苏泊尔骗我先删帖子再退一赔三，我要求赔偿后1小时之内删，@苏泊尔 就没下文了，原来是想耍我！
C_4704615499039024,0,国家罚@阿里巴巴 182.2亿太少了，能不能关闭这个作恶多端的平台？@苏泊尔官方旗舰店 好评返现、保价不退差价、销售欺诈！投诉举报15天推诿不处理，@天猫 还将款拨给了卖家，缺少的两个配件至今不肯寄！苏泊尔骗我先删帖子再退一赔三，我要求赔偿后1小时之内删，@苏泊尔 就没下文了，原来是想耍我！
C_4704635744947514,2,图片评论 评论配图
C_4704694800744932,0,烦死了，被迫暴躁，影响营业心情
C_4704802098907383,2,为什么没有我
C_4704803492727311,1,昨晚看的时候激动的捶墙
C_4704803496659062,2,好是好，就是太短了，用的时间太短了
C_4704803542008713,2,来过了，加加人气u3000
C_4704803542009799,1,我是来看时尚宝的，为宝疯狂的打callu3000
C_4704803542533061,1,我是来看时尚宝的，为宝疯狂的打callu3000u3000
C_4704803562982480,1,救命救命救命！姐姐真的越来越好看啦！u3000u3000
C_4704803563243421,2,每天必看你的微博u3000
C_4704803563767171,2,太湖平如镜，秋山红若火u3000
C_4704803564029107,2,斯维因的驯龙炫彩什么时候放出来？
C_4704803567174060,1,谢谢你 我心情好多了u3000
C_4704803567698854,2,高卿尘 我想在你那里买一块地，买你的死心塌地。@INTO1-高卿尘
C_4704803585002313,1,支持u3000u3000
C_4704803592079886,2,@我的印象笔记
C_4704803613315435,2,莫名的想哭
C_4704803634807197,2,斯维因的驯龙炫彩什么时候放出来？
C_4704803634807678,2,你找别人
C_4704803638215260,1,说的好
C_4704803655518304,2,#独居生活守护计划#@范丞丞Adam0616 来啦[开学季]
C_4704803672295503,2,没关系，我觉得蛋总啥场面都能H得住
C_4704803694052777,1,加油//@TFBOYS-易烊千玺:#神舟十三号升空# 中国航天加油，期待凯旋！
C_4704803706635107,1,力丸@INTO1-力丸 跳舞厉害，唱歌也好厉害！
C_4704803714763291,2,小轿车自燃来了3辆公交车灭火。
C_4704803715023659,1,//@TFBOYS-易烊千玺:#神舟十三号升空# 中国航天加油，期待凯旋！
C_4704803761160780,1,这个好[赢牛奶]
C_4704803798910407,1,力丸@INTO1-力丸 好喜欢你的作品，爱你，你的舞蹈让人开心。
C_4704803836397131,2,[开学季][开学季]#十年可以改变什么# 好的宝
C_4704803853174769,2,波兰蠢驴，暴雪，r星，下一个谁？
C_4704803856581699,2,最好的你
C_4704803861562489,2,斯维因的驯龙炫彩什么时候放出来？
C_4704803865232021,2,是我
C_4704803870212654,2,最好的你
C_4704803877553280,2,没毛病，老铁
C_4704803882009675,2,最好的你🙏
C_4704803882533076,2,离北京冬奥会越来越近了
C_4704803894330478,2,不是我
C_4704803899572636,1,可爱[赢牛奶]
C_4704803907699062,1,你终于回归美食博主了哈哈哈
C_4704803916350161,2,这款桌子能量产吗 想买[开学季]
C_4704803923427926,2,#刘雨昕东方风云榜音乐盛典#
C_4704803924476994,1,喜欢你
C_4704878553989685,1,加油吧
C_4704890054772497,2,妈的 这音乐
C_4704890296731970,2,呜呜呜这个音乐
C_4704890498319727,1,呜呜呜玛丽 大狗狗 好喜欢
C_4704890967818640,1,哈哈哈哈
C_4704893493054559,0,真那么馋那就回国吃新鲜的吧，不过现在疫情期间估计会折腾得够呛，活物不能寄还容易途中死亡，要么就只能煮熟后密封再寄了吧
C_4704894441226884,1,你超级无敌棒，solo更能展现出你的水平！更加期待节奏病啦，相比一年多前和18年，你的努力和付出得到了有效的回报，考古你18年甚至16、17年那时候就是绝对敬业开麦的宝，现在的全开麦水平更是惊人的速度增长，更自信台风拿捏更好，小时候是年轻自由野，现在是成熟的刘雨昕，真好，为你感到高兴
C_4704921109397638,0,一番测试下来发现适合我的香水，我一个都没有拥有
C_4704930181678872,0,属实可惜了，发行方不会宣传，再加上还有疫情各种封，真的可惜了
C_4704960576488615,2,何老师怎么不在offer烦死了
C_4704971662035073,0,烦死了，又看到什么七分裤不七分裤之类的辨认了，特么能不能自个儿脑子里思考这些，爱童话世界里的玲娜贝儿的人没人想听这是哪位“演员”，无他妈语
C_4704987386744533,1,你好棒啊啊啊啊啊
C_4704990302832886,0,我和妹妹都觉得蛮好看的，但我们后排有个男观众一直叹气不耐烦，说不好看，我真想把他请出电影院烦死了
C_4704993795379924,2,@美樱只扣字_ 重温经典
C_4705026271871689,0,唱衰？赢了不高兴难道输了要高兴
C_4705048057874088,1,这世界上有好多没有确定的事儿。就像衣服的毛边，纸飞机的轨迹，猫什么时候会不高兴。也许就像宇宙一样，我的边界，就是没有边界。每个人都是独一无二的 永远不要妄自菲薄 你比你以为的要厉害得多 很多时候就差你一个每个人都是独一无二的 永远不要妄自菲薄 你比你以为的要厉害得多 很多时候就差你
C_4705135115109355,0,一点都不理解为了什么还要继续举办？一增加疫情风险，二不！挣！钱！且赔！钱！三我们现在不需要用场运动会来宣传，因为a他们堵住了耳朵，不听不听我不听，b他们会嫉妒，c美国天天宣传我们国家，不需要继续宣传！就不能像人家美国没有利息可图的时候我不干了怎么滴务实一点
C_4705168497839283,0,说的有问题么，从去年开始，上海经历的几次疫情，搞过48小时核酸么？搞过非必要不出X么？搞过封这个封那个吗？
C_4705219415642702,2,【转存防疫知识！#一组图梳理本轮疫情重要信息#】
C_4705220665542882,0,该死的疫情
C_4705255868334225,0,垃圾闲鱼支付宝阿里巴巴
C_4705356662707881,1,嘿嘿嘿！谢谢喜欢！
C_4705387511809804,1,宝你好棒！真的真的超级棒
C_4705389960233823,0,！！一模一样 我真的不知道爱不爱你 你一问我到底爱不爱逼问我 烦死了啊
C_4705391626420294,0,啊啊啊啊啊我也是草 前男友一定要我每天晚上发语音说爱你呦我真的说不来 然后就吵架和🍑说的一样 逼问我爱不爱他 我就开始怀疑自己爱不爱他简直烦死了
C_4705392611296440,0,对 我不喜欢吵架很麻烦 我就说算了就这样吧别讲了 死前任一定要逼我吵架
C_4705394365301036,0,这一千六百多条回复 就这样？
C_4705394435818074,1,嘿嘿晚安啦
C_4705395060246682,0,那样疫情天天转圈圈
C_4705395412829436,0,叔，好想哭，我就这一周因为单位忙没来看你微博啊，就错过了中奖信息
C_4705397195935844,0,就这？就这？
C_4705407446289736,2,因为疫情我爸妈种植的红美人无法销售出口导致山上还有大量红美人希望爱吃红美人的朋友可以爱心助农一下帮我父母减轻负担原本批发价格6～7块钱现在只要10块3斤
C_4705407786288335,1,希望疫情快快结束！
C_4705408189466948,2,因为疫情我爸妈种植的红美人无法销售出口导致山上还有大量红美人希望爱吃红美人的朋友可以爱心助农一下帮我父母减轻负担原本批发价格6～7块钱现在只要10块3斤
C_4705416599307402,1,久诚，你好棒啊 ，你知道吗，宝贝@AG-久诚
C_4705424727606333,0,翻好久还没翻明白 怎么搞金牛男啊怎么搞烦死了
C_4705471871058019,1,爱的终点，只能是你，感谢你成为我的星辰✨很高兴认识你丫U0001f91d龚俊@龚俊Simon
C_4705581724074298,0,就这？就这？就这？微博表现的很爱国嘛
